CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
41217335,PERSEPOLIS,Manhattan,1407,2 AVENUE,10021,2125351100,Mediterranean,10/2/2018,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Y,20,B,10/2/2018,10/26/2020,Cycle Inspection / Re-inspection,40.7697234,-73.95769871,108,4,12600,1043995,1014280023,MN31
50081709,LOS CAFETALES RESTAURANT,Queens,7817,ROOSEVELT AVE,11372,6462798549,Spanish,8/30/2018,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Y,27,,,10/26/2020,Pre-permit (Operational) / Initial Inspection,40.74727047,-73.88740191,403,25,28500,4029940,4012890039,QN28
50079167,YIA YIA'S TAVERNA,Brooklyn,1035,FLUSHING AVENUE,11237,7188215900,Greek,12/11/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,32,Z,12/11/2019,10/26/2020,Cycle Inspection / Re-inspection,40.70387721,-73.9308962,301,34,45300,3070733,3030120030,BK77
41303086,JUST SALAD,Manhattan,98,MAIDEN LANE,10038,2122441111,Salads,5/31/2017,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Y,12,,,10/26/2020,Cycle Inspection / Initial Inspection,40.70688413,-74.00702611,101,1,700,1001014,1000420001,MN25
50039666,NEW SZECHUAN HOUSE,Queens,5008,SKILLMAN AVE,11377,7184466092,Chinese,11/26/2018,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,23,B,11/26/2018,10/26/2020,Cycle Inspection / Re-inspection,40.74610235,-73.91411024,402,26,25302,4000977,4001310017,QN31
41337205,SUBWAY,Manhattan,37,7 AVENUE,10011,2126912929,Sandwiches,5/20/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,29,,,10/26/2020,Cycle Inspection / Initial Inspection,40.73771082,-74.00028146,102,3,7100,1010598,1006080009,MN23
50052413,KING CHICKEN PIZZA BURGERS,Queens,11623,JAMAICA AVE,11418,7188492350,Chicken,5/13/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,7,A,5/13/2019,10/26/2020,Cycle Inspection / Re-inspection,40.69949121,-73.83258214,409,29,13200,4193390,4092540015,QN54
50008076,HONG KONG BOY RESTAURANT,Brooklyn,6201,8 AVENUE,11220,7186301289,Chinese,7/11/2019,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,42,C,7/11/2019,10/26/2020,Cycle Inspection / Re-inspection,40.63425978,-74.01082309,310,38,12000,3141397,3057280010,BK34
41219092,5TH & MAD,Manhattan,7,EAST   36 STREET,10016,2127252353,Irish,12/20/2018,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,N,7,A,12/20/2018,10/26/2020,Cycle Inspection / Re-inspection,40.74950656,-73.98309835,105,4,8200,1017175,1008660001,MN20
50105325,LA PLACITA DEL POLLO,Bronx,1112,WESTCHESTER AVENUE,10459,7185894446,Other,1/1/1900,,,,,,,,10/26/2020,,40.82541106,-73.8904308,202,17,12102,2006139,2027500007,BX27
40388619,BENNYS BURRITOS,Manhattan,111113,GREENWICH AVENUE,,2126339210,Tex-Mex,5/17/2017,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,7,,,10/26/2020,Cycle Inspection / Initial Inspection,0,0,,,,,1,
50059212,I  LOVE DIM SUM,Brooklyn,123,AVENUE U,11223,7189962882,Chinese,12/13/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,8,,,10/26/2020,Cycle Inspection / Initial Inspection,40.59625696,-73.97980292,311,47,40000,3191028,3070970043,BK29
41144024,RIDGEWAY DINER,Manhattan,664,6 AVENUE,10010,2127410096,American,2/3/2020,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,12,A,2/3/2020,10/26/2020,Cycle Inspection / Initial Inspection,40.74138315,-73.99389046,105,3,5400,1015517,1008220080,MN13
40669394,FEROZA'S ROTI BAR,Bronx,716,BURKE AVENUE,10467,7184059081,Caribbean,5/25/2017,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,7,A,5/25/2017,10/26/2020,Cycle Inspection / Re-inspection,40.87141496,-73.86649045,212,15,33800,2055559,2045680029,BX07
50068836,DA CAPO,Manhattan,322,COLUMBUS AVENUE,10023,6468820197,Italian,10/19/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,13,A,10/19/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.77950576,-73.97727013,107,6,16100,1079333,1011470030,MN12
50004183,LIMA 33,Queens,25404,NORTHERN BLVD,11362,7182254949,Peruvian,10/17/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,10,A,10/17/2019,10/26/2020,Cycle Inspection / Re-inspection,40.77155457,-73.73472198,411,19,150702,4171536,4082600022,QN45
41720851,BRAVO CAFE,Bronx,1410,UNIONPORT ROAD,10462,__________,American,5/4/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,35,,,10/26/2020,Cycle Inspection / Initial Inspection,40.83486524,-73.85450844,209,18,22200,2028969,2039330040,BX46
50080154,RICHMOND REPUBLIC,Staten Island,4459,AMBOY ROAD,10312,3473302480,American,10/18/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,22,,,10/26/2020,Pre-permit (Operational) / Initial Inspection,40.54437955,-74.16234671,503,51,14604,5073193,5054970084,SI54
50047811,SWEET JANE'S,Queens,6402,68TH AVE,11385,7183812031,American,7/14/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,12,A,7/14/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.70576516,-73.89429991,405,30,58100,4088074,4036270024,QN20
50035388,NATSUMI TAPAS,Manhattan,323,3 AVENUE,10010,2128892182,Japanese,3/2/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,14,,,10/26/2020,Cycle Inspection / Initial Inspection,40.73962808,-73.98255597,106,2,6600,1082137,1009050001,MN20
50033875,ARIANA'S,Staten Island,60,SOUTH BRIDGE STREET,10309,7189678500,Italian,11/14/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,10,A,11/14/2018,10/26/2020,Cycle Inspection / Initial Inspection,40.52507484,-74.23661714,503,51,22600,5000000,5075840117,SI11
50074043,ANTONIO'S,Queens,7602A,21ST AVE,11370,7187289200,Italian,6/25/2019,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,29,,,10/26/2020,Cycle Inspection / Initial Inspection,40.77042566,-73.89355787,401,22,31700,4021391,4009720001,QN72
50069599,BEST SALAD,Queens,90-40,160 STREET,11432,9176835644,Chinese,12/20/2018,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Y,10,A,12/20/2018,10/26/2020,Cycle Inspection / Re-inspection,40.70492565,-73.79990585,412,24,44601,4441658,4097560054,QN61
41585019,OBAO NOODLES & BBQ,Manhattan,38,WATER STREET,10004,2123616313,Thai,12/27/2017,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,N,,,,10/26/2020,Administrative Miscellaneous / Initial Inspection,40.70322234,-74.01052055,101,1,900,1077806,1000077501,MN25
50001820,STARBUCKS,Queens,,JFK AIRPORT,11430,7186790536,CafÃ©/Coffee/Tea,11/14/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,9,A,11/14/2019,10/26/2020,Cycle Inspection / Initial Inspection,,,,,,,,
50054847,GUADALUPE INN,Brooklyn,1,KNICKERBOCKER AVENUE,11237,7183660500,Mexican,1/30/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,32,,,10/26/2020,Cycle Inspection / Initial Inspection,40.7076876,-73.9319743,301,34,45300,3070609,3029920010,BK77
41382696,CLARET WINE BAR,Queens,46-02,SKILLMAN AVENUE,11104,7189377411,American,3/30/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,22,,,10/26/2020,Cycle Inspection / Initial Inspection,40.74653328,-73.91786304,402,26,25301,4001250,4001370027,QN31
50042747,LANZHOU BEEF NOODLE,Queens,13693,37TH AVE,11354,7183592188,Chinese,4/4/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,17,,,10/26/2020,Cycle Inspection / Initial Inspection,40.7619766,-73.82932363,407,20,86900,4112363,4049770067,QN22
50062800,BARDOLINO PIZZA,Manhattan,1505,LEXINGTON AVENUE,10029,6469187455,Pizza,2/13/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,41,,,10/26/2020,Cycle Inspection / Initial Inspection,40.7866693,-73.95032472,111,5,15802,1051731,1016250022,MN33
50002074,RECUERDO RESTAURANT,Queens,146-05,34 AVENUE,11354,7183591370,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/16/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,42,,,10/26/2020,Cycle Inspection / Initial Inspection,40.76725293,-73.8209093,407,20,115900,4112759,4049850001,QN51
40367540,PICCOLA VENEZIA,Queens,42-01,28 AVENUE,11103,7187218470,Italian,2/20/2019,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,N,,,,10/26/2020,Administrative Miscellaneous / Initial Inspection,40.76467453,-73.91197437,401,22,14300,4012150,4007010006,QN70
41487281,GOLDEN TERRACE BANQUET HALL,Queens,120-23,ATLANTIC AVENUE,11418,7188505300,Indian,1/28/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,12,A,1/28/2019,10/26/2020,Cycle Inspection / Re-inspection,40.69438536,-73.82666288,409,29,14400,4439718,4093520028,QN54
50059321,EL NUEVO SALINAS BAR & RESTAURANT,Queens,102-02,NORTHERN BOULEVARD,11368,7182051980,Spanish,2/21/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,43,,,10/26/2020,Pre-permit (Operational) / Initial Inspection,40.75753534,-73.86641999,403,21,37900,4042582,4017170001,QN26
41590317,THAI ROCK,Queens,375,BEACH   92 STREET,11693,7189455111,Thai,1/7/2019,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,13,A,1/7/2019,10/26/2020,Cycle Inspection / Re-inspection,40.58874565,-73.81712335,414,32,94202,4435932,4161090043,QN12
50056036,NORTHERN CAFE,Queens,10113,NORTHERN BLVD,11368,3477838044,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/11/2016,No violations were recorded at the time of this inspection.,,,,0,,,10/26/2020,Pre-permit (Non-operational) / Initial Inspection,40.75746494,-73.86725395,403,21,36500,4041970,4016960036,QN27
41491217,RIVIERA RISTORANTE,Queens,1712,UTOPIA PARKWAY,11357,7183522225,Italian,10/2/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,13,A,10/2/2018,10/26/2020,Cycle Inspection / Initial Inspection,40.78193677,-73.79432576,407,19,101700,4128776,4057410038,QN47
41417901,PALADARES BAKERY & RESTAURANT,Queens,41-07,NATIONAL STREET,11368,3477384205,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/21/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,19,B,11/21/2019,10/26/2020,Cycle Inspection / Re-inspection,40.74848203,-73.86317559,404,21,40500,4048563,4019760001,QN26
50102742,CHICKPEA,Manhattan,NKA,PENN STATION NEW YORK,10001,2124751183,Other,1/1/1900,,,,,,,,10/26/2020,,,,,,,,,
50001107,CHINESE MUSICIAN RESTAURANT,Brooklyn,151,GREENPOINT AVENUE,11222,7183835340,Chinese,1/15/2020,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,17,,,10/26/2020,Cycle Inspection / Initial Inspection,40.73024671,-73.95374052,301,33,57500,3064781,3025590058,BK76
41276200,NORTH STAR CAFE,Bronx,850,EAST TREMONT AVENUE,10460,7183280505,American,6/28/2017,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,12,A,6/28/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.84319607,-73.88667148,206,17,36502,2010156,2029600059,BX17
